Source,Type,Site,ID,plotID,treeNumber,Species,Latin.name,h.Code,Tree
FTC,Mature,SH,SH_M2,SHMature25150,,N/A,NA,Non-woodland,0
FTC,Mature,SH,SH_M2,SHMature25260,,Wood sedge,Carex sylvatica,Specialist,0
FTC,Mature,SH,SH_M2,SHMature26260,,Lemon balm,Melissa officinalis,Non-woodland,0
FTC,Mature,SH,SH_M2,SHMature26260,,Wood avens,Geum urbanum,Generalist,0
FTC,Mature,SH,SH_M2,SHMature26150,,Tufted hairgrass,Deschampsia cespitosa,Generalist,0
FTC,Mature,SH,SH_M2,SHMature26150,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,SH,SH_M2,SHMature24235,,Ground ivy,Glechoma hederacea,Generalist,0
FTC,Mature,SH,SH_M2,SHMature24235,,Unknown seedling,,Non-woodland,1
FTC,Mature,SH,SH_M2,SHMature24235,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,SH,SH_M2,SHMature24235,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,Mature,SH,SH_M2,SHMature24235,,Ground ivy,Glechoma hederacea,Generalist,0
FTC,Mature,SH,SH_M2,SHMature24125,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,SH,SH_M2,SHMature24125,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,SH,SH_M2,SHMature24125,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,SH,SH_M2,SHMature2110,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,SH,SH_M2,SHMature2110,,Hairy brome,Bromopsis ramosa,Specialist,0
FTC,Mature,SH,SH_M2,SHMature2110,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,SH,SH_M2,SHMature21210,,Ash,Fraxinus excelsior,Non-woodland,1
FTC,Mature,SH,SH_M2,SHMature21210,,Dog violet,Viola riviniana,Specialist,0
FTC,Mature,SH,SH_M2,SHMature21210,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,SH,SH_M2,SHMature22210,,Ash,Fraxinus excelsior,Non-woodland,1
FTC,Mature,SH,SH_M2,SHMature2210,,Maple,Acer campestre,Non-woodland,1
FTC,Mature,SH,SH_M2,SHMature2210,,Herb robert,Geranium robertianum,Specialist,0
FTC,Mature,SH,SH_M2,SHMature2210,,Holly,Ilex aquifolium,Non-woodland,1
FTC,Mature,SH,SH_M2,SHMature2210,,Holly,Ilex aquifolium,Non-woodland,1
FTC,Mature,SH,SH_M2,SHMature23125,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,SH,SH_M2,SHMature23125,,Herb robert,Geranium robertianum,Specialist,0
FTC,Mature,SH,SH_M2,SHMature23125,,Hairy brome,Bromopsis ramosa,Specialist,0
FTC,Mature,SH,SH_M2,SHMature23125,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,SH,SH_M2,SHMature23235,,Honeysuckle,Lonicera periclymenum,Specialist,0
FTC,Mature,SH,SH_M2,SHMature23235,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,SH,SH_M2,SHMature23235,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,SH,SH_P1,SHPL2210,,Field maple,Acer campestre,Non-woodland,1
FTC,PL,SH,SH_P1,SHPL2210,,Green strawberry,Fragaria viridis,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL22210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,SH,SH_P1,SHPL22210,,Hawthorn,Crataegus monogyna,Non-woodland,1
FTC,PL,SH,SH_P1,SHPL24235,,St. peters wort,Hypericum tetrapterum,Specialist,0
FTC,PL,SH,SH_P1,SHPL24235,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,PL,SH,SH_P1,SHPL24125,,Wood avens,Geum urbanum,Generalist,0
FTC,PL,SH,SH_P1,SHPL24125,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,PL,SH,SH_P1,SHPL24125,,Glaucous sedge,Carex flacca,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL24225,,Ivy,Hedera helix,Generalist,0
FTC,PL,SH,SH_P1,SHPL24125,,Horsetail,Equisetum arvense,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL24125,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL24125,,Dogs mercury,Mercurialis perennis,Specialist,0
FTC,PL,SH,SH_P1,SHPL24125,,Sycamore,Acer pseudoplatanus,Non-woodland,1
FTC,PL,SH,SH_P1,SHPL26150,,Wood avens,Geum urbanum,Generalist,0
FTC,PL,SH,SH_P1,SHPL26150,,Wood sedge,Carex sylvatica,Specialist,0
FTC,PL,SH,SH_P1,SHPL26150,,St. peters wort,Hypericum tetrapterum,Specialist,0
FTC,PL,SH,SH_P1,SHPL26150,,Soft rush,Juncus effusus,Generalist,0
FTC,PL,SH,SH_P1,SHPL26150,,Fescue sp.,Festuca sp.,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL26260,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL26260,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,PL,SH,SH_P1,SHPL26260,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,PL,SH,SH_P1,SHPL26260,,Green strawberry,Fragaria viridis,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL26260,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,PL,SH,SH_P1,SHPL23150,,Birch,Betula sp.,Non-woodland,1
FTC,PL,SH,SH_P1,SHPL23150,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,PL,SH,SH_P1,SHPL23150,,Green strawberry,Fragaria viridis,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL23150,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,PL,SH,SH_P1,SHPL23260,,Thyme-leaved speedwell,Veronica serpyllifolia,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL23260,,Green strawberry,Fragaria viridis,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL23260,,Wood sedge,Carex sylvatica,Specialist,0
FTC,PL,SH,SH_P1,SHPL23150,,Soft rush,Juncus effusus,Generalist,0
FTC,PL,SH,SH_P1,SHPL23150,,Hawthorn,Crataegus monogyna,Non-woodland,1
FTC,PL,SH,SH_P1,SHPL23150,,Wood avens,Geum urbanum,Generalist,0
FTC,PL,SH,SH_P1,SHPL23150,,Glaucous sedge,Carex flacca,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL23150,,Fern,Pteridium sp.,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL23150,,Hawthorn,Crataegus monogyna,Non-woodland,1
FTC,PL,SH,SH_P1,SHPL23260,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,PL,SH,SH_P1,SHPL23260,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,PL,SH,SH_P1,SHPL23260,,Tufted hairgrass,Deschampsia cespitosa,Generalist,0
FTC,PL,SH,SH_P1,SHPL2110,,Soft rush,Juncus effusus,Generalist,0
FTC,PL,SH,SH_P1,SHPL22210,,Fern,Pteridium sp.,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL1110,,Fern,Pteridium sp.,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL11210,,Creeping bent,Agrostis stolonifera,Generalist,0
FTC,PL,SH,SH_P1,SHPL11210,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL11210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,SH,SH_P1,SHPL1210,,Fern,Pteridium sp.,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL12210,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL12210,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,PL,SH,SH_P1,SHPL13125,,Oak seedling,Quercus sp.,Non-woodland,1
FTC,PL,SH,SH_P1,SHPL13125,,Sheeps fescue,Festuca ovina,Generalist,0
FTC,PL,SH,SH_P1,SHPL13125,,N/A,NA,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL13235,,N/A,NA,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL14125,,N/A,NA,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL14235,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,PL,SH,SH_P1,SHPL15150,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,PL,SH,SH_P1,SHPL15150,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL15150,,Wood sedge,Carex sylvatica,Specialist,0
FTC,PL,SH,SH_P1,SHPL15150,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,PL,SH,SH_P1,SHPL15260,,Crested dogs tail,Cynosurus cristatus,Non-woodland,0
FTC,PL,SH,SH_P1,SHPL16150,,Sheeps fescue,Festuca ovina,Generalist,0
FTC,PL,SH,SH_P1,SHPL16150,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,PL,SH,SH_P1,SHPL16260,,Lords and ladies,Arum maculatum,Specialist,0
