"","level","site_id","area","perim","para"
"602","patch","186449",0.0149,88,0.590604026845638
"603","patch","186449",0.0023,22,0.956521739130435
"604","patch","186449",0.0027,28,1.03703703703704
"605","patch","186449",0.0011,16,1.45454545454545
"606","patch","186449",0.0027,28,1.03703703703704
"607","patch","186449",0.0017,20,1.17647058823529
"608","patch","186460",1e-04,4,4
"609","patch","186460",1e-04,4,4
"610","patch","186460",4e-04,10,2.5
"611","patch","186460",0.0029,26,0.896551724137931
"612","patch","186460",0.012,58,0.483333333333333
"613","patch","186460",5e-04,10,2
"614","patch","186460",0.0013,20,1.53846153846154
"615","patch","186460",0.0012,16,1.33333333333333
"616","patch","186460",5e-04,10,2
"617","patch","186460",0.0021,22,1.04761904761905
"618","patch","186460",0.0013,16,1.23076923076923
"619","patch","186969",0.0022,36,1.63636363636364
"620","patch","186969",2e-04,6,3
"621","patch","186969",0.0163,142,0.871165644171779
"622","patch","186969",8e-04,20,2.5
"623","patch","186969",2e-04,6,3
"624","patch","186969",2e-04,6,3
"625","patch","186969",0.0013,18,1.38461538461538
"626","patch","186969",0.1089,496,0.455463728191001
"627","patch","186969",6e-04,12,2
"628","patch","186969",7e-04,12,1.71428571428571
"629","patch","186969",7e-04,12,1.71428571428571
"630","patch","186969",8e-04,12,1.5
"631","patch","186969",0.0026,26,1
"632","patch","186969",0.001,16,1.6
"633","patch","186969",0.0201,92,0.45771144278607
"634","patch","186969",7e-04,14,2
"635","patch","187270",0.0074,46,0.621621621621622
"636","patch","187270",6e-04,12,2
"637","patch","187270",5e-04,10,2
"638","patch","187270",0.0015,18,1.2
"639","patch","187818",0.0044,46,1.04545454545455
"640","patch","187818",0.0021,28,1.33333333333333
"641","patch","187818",0.1149,552,0.480417754569191
"642","patch","187818",0.0022,32,1.45454545454545
"643","patch","187818",0.0194,118,0.608247422680412
"644","patch","187818",5e-04,12,2.4
"645","patch","187818",3e-04,8,2.66666666666667
"646","patch","187818",3e-04,8,2.66666666666667
"647","patch","187818",2e-04,6,3
"648","patch","187818",0.0014,20,1.42857142857143
"649","patch","187818",0.0592,236,0.398648648648649
"650","patch","187818",0.0016,20,1.25
"651","patch","187818",8e-04,14,1.75
"652","patch","187818",0.1206,446,0.369817578772803
"653","patch","187818",0.0037,32,0.864864864864865
"654","patch","187818",0.004,34,0.85
"655","patch","187818",6e-04,10,1.66666666666667
"656","patch","187818",0.0015,26,1.73333333333333
"657","patch","187818",9e-04,14,1.55555555555556
"658","patch","187818",9e-04,14,1.55555555555556
"659","patch","187818",0.0018,20,1.11111111111111
"660","patch","187818",0.0114,56,0.491228070175439
"661","patch","187818",0.0012,18,1.5
"662","patch","187818",0.0012,16,1.33333333333333
"663","patch","187818",0.0045,38,0.844444444444444
"664","patch","187818",0.0254,134,0.52755905511811
"665","patch","187818",0.0011,14,1.27272727272727
"666","patch","187818",9e-04,14,1.55555555555556
"667","patch","187818",0.0085,52,0.611764705882353
"668","patch","187818",0.0013,18,1.38461538461538
"669","patch","187818",0.0015,20,1.33333333333333
"670","patch","187818",0.0165,108,0.654545454545455
"671","patch","187818",0.0022,24,1.09090909090909
"672","patch","187818",0.01,60,0.6
"673","patch","187818",0.0089,64,0.719101123595506
"674","patch","187818",0.0028,32,1.14285714285714
"675","patch","187818",0.0039,44,1.12820512820513
"676","patch","187818",6e-04,12,2
"677","patch","187818",0.0072,62,0.861111111111111
"678","patch","187818",0.0011,16,1.45454545454545
"679","patch","187818",6e-04,10,1.66666666666667
"680","patch","187818",0.009,86,0.955555555555555
"681","patch","187818",0.0022,24,1.09090909090909
"682","patch","187818",0.0011,16,1.45454545454545
"683","patch","187818",0.0013,16,1.23076923076923
"684","patch","187818",0.0021,24,1.14285714285714
"685","patch","187818",0.0055,40,0.727272727272727
"686","patch","187818",0.0014,20,1.42857142857143
"687","patch","187818",0.0017,22,1.29411764705882
"688","patch","187818",7e-04,12,1.71428571428571
"689","patch","187818",0.0102,70,0.686274509803921
"690","patch","187818",0.0027,28,1.03703703703704
"691","patch","187818",0.0041,44,1.07317073170732
"692","patch","187818",0.0443,212,0.478555304740406
"693","patch","187818",7e-04,12,1.71428571428571
"694","patch","187818",0.0025,26,1.04
"695","patch","187818",0.0013,18,1.38461538461538
"696","patch","187943",1e-04,4,4
"697","patch","187943",4e-04,10,2.5
"698","patch","187943",6e-04,10,1.66666666666667
"699","patch","187943",0.2067,836,0.404450895016933
"700","patch","187943",0.0018,24,1.33333333333333
"701","patch","187943",4e-04,10,2.5
"702","patch","187943",0.0012,18,1.5
"703","patch","187943",0.097,454,0.468041237113402
"704","patch","187943",5e-04,10,2
"705","patch","187943",0.0048,46,0.958333333333333
"706","patch","187943",1e-04,4,4
"707","patch","187943",1e-04,4,4
"708","patch","187943",5e-04,16,3.2
"709","patch","187943",4e-04,10,2.5
"710","patch","187943",1e-04,4,4
"711","patch","187943",6e-04,12,2
"712","patch","187943",0.0012,18,1.5
"713","patch","187943",3e-04,10,3.33333333333333
"714","patch","187943",0.0014,22,1.57142857142857
"715","patch","187943",0.003,26,0.866666666666667
"716","patch","187943",0.0104,76,0.730769230769231
"717","patch","187943",5e-04,10,2
"718","patch","187943",0.0105,82,0.780952380952381
"719","patch","187943",0.0028,30,1.07142857142857
"720","patch","187943",0.0023,26,1.1304347826087
"721","patch","187943",0.0187,106,0.566844919786096
"722","patch","187943",0.0043,42,0.976744186046512
"723","patch","187943",0.0072,64,0.888888888888889
"724","patch","187943",0.0024,26,1.08333333333333
"725","patch","187943",0.035,158,0.451428571428571
"726","patch","187943",0.0079,62,0.784810126582278
"727","patch","187943",0.0011,18,1.63636363636364
"728","patch","187943",0.0192,112,0.583333333333333
"729","patch","187943",0.002,24,1.2
"730","patch","187943",0.002,22,1.1
"731","patch","187943",6e-04,12,2
"732","patch","187943",5e-04,12,2.4
"733","patch","187943",0.001,18,1.8
"734","patch","187943",0.0036,34,0.944444444444444
"735","patch","187943",0.0208,92,0.442307692307692
"736","patch","187943",5e-04,10,2
"737","patch","187943",0.0093,88,0.946236559139785
"738","patch","187943",0.0017,22,1.29411764705882
"739","patch","187943",0.0075,66,0.88
"740","patch","187943",0.0108,86,0.796296296296296
"741","patch","187943",5e-04,10,2
"742","patch","187943",9e-04,16,1.77777777777778
"743","patch","187943",0.0044,40,0.909090909090909
"744","patch","187943",0.0057,42,0.736842105263158
"745","patch","187943",0.0013,18,1.38461538461538
"746","patch","187943",7e-04,12,1.71428571428571
"747","patch","187943",5e-04,10,2
"748","patch","187943",9e-04,14,1.55555555555556
"749","patch","187943",0.0083,62,0.746987951807229
"750","patch","187943",6e-04,12,2
"751","patch","187943",8e-04,12,1.5
"752","patch","187943",0.0017,26,1.52941176470588
"753","patch","187943",6e-04,12,2
"754","patch","187943",0.0061,44,0.721311475409836
"755","patch","187943",0.0013,20,1.53846153846154
"756","patch","187943",0.0023,28,1.21739130434783
"757","patch","187943",0.0021,24,1.14285714285714
"758","patch","187943",0.0024,24,1
"759","patch","187943",0.0011,16,1.45454545454545
"760","patch","187943",0.0032,34,1.0625
"761","patch","187943",0.0022,24,1.09090909090909
"762","patch","187943",0.0057,38,0.666666666666667
"763","patch","187943",0.0025,32,1.28
"764","patch","187943",0.0137,76,0.554744525547445
"765","patch","187943",0.0337,140,0.415430267062315
"766","patch","187943",0.0144,100,0.694444444444444
"767","patch","187943",0.0102,62,0.607843137254902
"768","patch","187943",6e-04,12,2
"769","patch","187943",0.0064,64,1
"770","patch","187943",0.0014,18,1.28571428571429
"771","patch","187943",0.0031,36,1.16129032258065
"772","patch","187943",0.0012,16,1.33333333333333
"773","patch","187943",0.0024,26,1.08333333333333
"774","patch","187943",0.0012,16,1.33333333333333
"775","patch","187943",0.0021,22,1.04761904761905
"776","patch","187943",0.0013,22,1.69230769230769
"777","patch","187943",0.0027,28,1.03703703703704
"778","patch","187943",9e-04,14,1.55555555555556
"779","patch","187943",0.0242,140,0.578512396694215
"780","patch","187943",0.001,14,1.4
"781","patch","187943",7e-04,12,1.71428571428571
"782","patch","187943",0.0013,18,1.38461538461538
"783","patch","187943",8e-04,14,1.75
"784","patch","187943",0.0852,406,0.476525821596244
"785","patch","187943",0.0083,52,0.626506024096386
"786","patch","187943",0.0021,26,1.23809523809524
"787","patch","187943",0.0044,42,0.954545454545455
"788","patch","187943",9e-04,14,1.55555555555556
"789","patch","187943",0.0069,40,0.579710144927536
"790","patch","187943",0.007,44,0.628571428571429
"791","patch","187943",5e-04,12,2.4
"792","patch","187943",0.0274,132,0.481751824817518
"793","patch","187943",0.0153,102,0.666666666666667
"794","patch","187943",0.0091,68,0.747252747252747
"795","patch","187943",0.0249,124,0.497991967871486
"796","patch","187943",0.0304,156,0.513157894736842
"797","patch","187943",0.0045,38,0.844444444444444
"798","patch","187943",0.004,40,1
"799","patch","188912",1e-04,4,4
"800","patch","188912",7e-04,14,2
"801","patch","188912",3e-04,8,2.66666666666667
"802","patch","188912",8e-04,14,1.75
"803","patch","188912",0.0038,36,0.947368421052632
"804","patch","188912",0.0072,56,0.777777777777778
"805","patch","188912",0.0018,20,1.11111111111111
"806","patch","188912",0.0017,20,1.17647058823529
"807","patch","189455",0.0675,246,0.364444444444444
"808","patch","189455",2e-04,6,3
"809","patch","189455",0.0101,82,0.811881188118812
"810","patch","189455",0.0059,78,1.32203389830508
"811","patch","189455",0.0026,40,1.53846153846154
"812","patch","189455",0.004,42,1.05
"813","patch","189455",2e-04,6,3
"814","patch","189455",0.0055,48,0.872727272727273
"815","patch","189455",7e-04,16,2.28571428571429
"816","patch","189455",0.0013,18,1.38461538461538
"817","patch","189455",0.0082,58,0.707317073170732
"818","patch","189455",0.001,16,1.6
"819","patch","189455",1e-04,4,4
"820","patch","189455",1e-04,4,4
"821","patch","189455",1e-04,4,4
"822","patch","189455",1e-04,4,4
"823","patch","189455",0.0114,90,0.789473684210526
"824","patch","189455",7e-04,14,2
"825","patch","189455",1e-04,4,4
"826","patch","189455",2e-04,6,3
"827","patch","189455",0.0013,18,1.38461538461538
"828","patch","189455",0.0125,80,0.64
"829","patch","189455",0.0012,18,1.5
"830","patch","189455",6e-04,14,2.33333333333333
"831","patch","189455",0.0171,92,0.538011695906433
"832","patch","189455",0.0016,22,1.375
"833","patch","189455",3e-04,8,2.66666666666667
"834","patch","189455",8e-04,16,2
"835","patch","189455",0.0042,34,0.809523809523809
"836","patch","189455",0.0011,16,1.45454545454545
"837","patch","189455",0.0063,56,0.888888888888889
"838","patch","189455",1e-04,4,4
"839","patch","189455",1e-04,4,4
"840","patch","189455",4e-04,10,2.5
"841","patch","189455",0.0016,26,1.625
"842","patch","189455",0.0025,28,1.12
"843","patch","189455",0.0492,164,0.333333333333333
"844","patch","189455",0.0258,132,0.511627906976744
"845","patch","189455",0.0021,26,1.23809523809524
"846","patch","189455",0.0278,172,0.618705035971223
"847","patch","189455",0.0179,114,0.636871508379888
"848","patch","189455",0.001,18,1.8
"849","patch","189455",0.0016,24,1.5
"850","patch","189455",7e-04,14,2
"851","patch","189455",4e-04,12,3
"852","patch","189455",4e-04,12,3
"853","patch","189455",1e-04,4,4
"854","patch","189455",1e-04,4,4
"855","patch","189455",4e-04,10,2.5
"856","patch","189455",0.0779,320,0.410783055198973
"857","patch","189455",0.0018,24,1.33333333333333
"858","patch","189455",0.0057,40,0.701754385964912
"859","patch","189455",0.0127,64,0.503937007874016
"860","patch","189455",0.0025,28,1.12
"861","patch","189455",0.0141,100,0.709219858156028
"862","patch","189455",0.0021,24,1.14285714285714
"863","patch","189455",0.0016,18,1.125
"864","patch","189455",6e-04,10,1.66666666666667
"865","patch","189455",0.0019,22,1.15789473684211
"866","patch","189455",0.0019,22,1.15789473684211
"867","patch","189455",0.0237,100,0.421940928270042
"868","patch","189455",5e-04,10,2
"869","patch","189455",0.0028,26,0.928571428571429
"870","patch","189455",0.0022,22,1
"871","patch","189455",0.3058,1048,0.34270765206017
"872","patch","189455",0.0023,24,1.04347826086957
"873","patch","189455",0.0058,48,0.827586206896552
"874","patch","189455",0.0185,98,0.52972972972973
"875","patch","189455",0.0061,38,0.622950819672131
"876","patch","189455",0.0064,54,0.84375
"877","patch","189455",0.0361,198,0.548476454293629
"878","patch","189455",0.0025,28,1.12
"879","patch","189455",0.0014,16,1.14285714285714
"880","patch","189455",0.0015,18,1.2
"881","patch","189455",0.0012,18,1.5
"882","patch","189455",0.0076,60,0.789473684210526
"883","patch","189455",0.0468,238,0.508547008547009
"884","patch","189455",0.0011,16,1.45454545454545
"885","patch","189455",6e-04,10,1.66666666666667
"886","patch","189455",9e-04,16,1.77777777777778
"887","patch","189455",0.001,14,1.4
"888","patch","189455",8e-04,14,1.75
"889","patch","189455",8e-04,12,1.5
"890","patch","189455",0.001,14,1.4
"891","patch","189455",0.0023,28,1.21739130434783
"892","patch","189455",0.0192,108,0.5625
"893","patch","189455",0.0022,22,1
"894","patch","189455",0.006,54,0.9
"895","patch","189455",0.0046,42,0.91304347826087
"896","patch","189455",0.0018,20,1.11111111111111
"897","patch","189455",0.068,286,0.420588235294118
"898","patch","189455",0.0027,26,0.962962962962963
"899","patch","189455",0.0101,84,0.831683168316832
"900","patch","189455",0.0095,72,0.757894736842105
"901","patch","189455",0.0073,56,0.767123287671233
"902","patch","189455",0.0015,18,1.2
"903","patch","189455",0.0053,50,0.943396226415094
"904","patch","189455",0.0162,118,0.728395061728395
"905","patch","189455",0.0021,22,1.04761904761905
"906","patch","189455",6e-04,10,1.66666666666667
"907","patch","189455",8e-04,14,1.75
"908","patch","189455",0.0016,28,1.75
"909","patch","189455",9e-04,14,1.55555555555556
"910","patch","189455",9e-04,16,1.77777777777778
"911","patch","189455",0.0088,52,0.590909090909091
"912","patch","189455",0.0041,42,1.02439024390244
"913","patch","189455",7e-04,12,1.71428571428571
"914","patch","189455",0.0027,26,0.962962962962963
"915","patch","189455",0.001,14,1.4
"916","patch","189455",7e-04,12,1.71428571428571
"917","patch","189455",0.0088,54,0.613636363636364
"918","patch","189455",0.0023,28,1.21739130434783
"919","patch","189455",0.0025,26,1.04
"920","patch","189455",0.0015,18,1.2
"921","patch","189455",0.0023,24,1.04347826086957
"922","patch","189455",8e-04,14,1.75
"923","patch","189455",0.0024,22,0.916666666666667
"924","patch","189455",0.0012,18,1.5
"925","patch","189455",0.0013,18,1.38461538461538
"926","patch","189455",0.0014,18,1.28571428571429
"927","patch","189455",0.0019,26,1.36842105263158
"928","patch","189455",0.0014,20,1.42857142857143
"929","patch","189455",0.0029,26,0.896551724137931
"930","patch","189455",0.0051,42,0.823529411764706
"931","patch","189455",0.007,48,0.685714285714286
"932","patch","189455",0.0046,38,0.826086956521739
"933","patch","189455",6e-04,12,2
"934","patch","189455",0.0021,28,1.33333333333333
"935","patch","189455",6e-04,10,1.66666666666667
"936","patch","189455",0.0011,18,1.63636363636364
"937","patch","189455",7e-04,12,1.71428571428571
"938","patch","189455",0.0016,20,1.25
"939","patch","189455",9e-04,14,1.55555555555556
"940","patch","189455",0.0039,36,0.923076923076923
"941","patch","189455",0.0013,24,1.84615384615385
"942","patch","189455",0.0014,18,1.28571428571429
"943","patch","189455",5e-04,10,2
"944","patch","189455",0.0118,64,0.542372881355932
"945","patch","189455",9e-04,14,1.55555555555556
"946","patch","189455",8e-04,12,1.5
"947","patch","189455",0.0016,20,1.25
"948","patch","189455",0.0082,76,0.926829268292683
"949","patch","189455",0.0035,28,0.8
"950","patch","189455",0.0012,16,1.33333333333333
"951","patch","189455",6e-04,10,1.66666666666667
"952","patch","189455",0.008,44,0.55
"953","patch","189455",0.0028,28,1
"954","patch","189455",9e-04,14,1.55555555555556
"955","patch","189455",0.0011,18,1.63636363636364
"956","patch","189455",0.0017,20,1.17647058823529
"957","patch","189455",8e-04,12,1.5
"958","patch","189594",6e-04,12,2
"959","patch","189594",0.0024,30,1.25
"960","patch","189594",5e-04,10,2
"961","patch","189594",6e-04,12,2
"962","patch","189594",0.0053,46,0.867924528301887
"963","patch","189594",0.0023,22,0.956521739130435
"964","patch","189594",0.0203,122,0.600985221674877
"965","patch","189594",0.0106,84,0.792452830188679
"966","patch","189594",0.0011,16,1.45454545454545
"967","patch","189594",7e-04,12,1.71428571428571
"968","patch","189594",0.0017,20,1.17647058823529
"969","patch","189594",9e-04,16,1.77777777777778
"970","patch","189594",0.0013,16,1.23076923076923
"971","patch","189594",8e-04,12,1.5
"972","patch","189594",8e-04,16,2
"973","patch","189594",0.0014,20,1.42857142857143
"974","patch","189594",0.0062,50,0.806451612903226
"975","patch","189594",0.0012,18,1.5
"976","patch","189594",6e-04,12,2
"977","patch","189594",0.0011,18,1.63636363636364
"978","patch","189594",5e-04,12,2.4
"979","patch","189646",0.5914,1944,0.328711531958066
"980","patch","189646",0.1117,376,0.336615935541629
"981","patch","189646",0.038,204,0.536842105263158
